标签,,动态规划、位运算、哈希、数学、双指针、三指针、枚举、众数、线性表、二进制,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,,后缀转中缀,线性表,表达评估,,,,,,,,,,,,,,,,,,,,,,,,
2171,,隔离链接列表中的偶数和奇数节点,线性表,,,,,,,,,,,,,,,,,,,,,,,,,
2647,,收集树木,线性表,,,,,,,,,,,,,,,,,,,,,,,,,
2548,,最长K个唯一字符子字符串,线性表,哈希,字符串,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2547,,计算差异为k的不重复对,线性表,哈希,排序,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2589,,卢卡斯数,线性表,动态规划,数学,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2169,,后缀表达的评估,线性表,表达评估,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2145,,直方图中的最大矩形面积,线性表,数学,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2607,,等于0、1和2,线性表,哈希,字符串,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2629,,艾莉亚与大战,线性表,bit magic,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2561,,计算矩阵对的总和,线性表,二分查找,排序,数学,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2186,,特殊序列和,线性表,,,,,,,,,,,,,,,,,,,,,,,,,
2142,,打印支架编号,线性表,数学,栈,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2185,,序列元素,线性表,哈希,排序,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2482,,一个简单的分数,线性表,哈希,数学,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2141,,生成二进制数,线性表,数学,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2184,,差异系列,线性表,数学,序列,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2140,,卡旋转,线性表,排列组合,数学,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2183,,总和第N行,线性表,bit magic,数学,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2182,,安全游戏,线性表,,,,,,,,,,,,,,,,,,,,,,,,,
2181,,X1序列,线性表,,,,,,,,,,,,,,,,,,,,,,,,,
2614,,索引计数,线性表,哈希,排序,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2558,,计算逆转,线性表,,,,,,,,,,,,,,,,,,,,,,,,,
2610,,长度总和,线性表,模式匹配,字符串,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2212,,号码不足,线性表,,,,,,,,,,,,,,,,,,,,,,,,,
2618,,早会,线性表,,,,,,,,,,,,,,,,,,,,,,,,,
2617,,包含K个的子字符串的计数,线性表,字符串,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2615,,ASCII码的降序排列,线性表,贪心算法,字符串,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2494,,翻转对,数组,树状数组,二分查找,分治算法,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2373,,斯蒂克勒小偷,数组,数组,动态规划,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2252,,计数字词的出现次数,数组,模式匹配,字符串,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2395,,简化阵列,数组,,,,,,,,,,,,,,,,,,,,,,,,,
2394,,将所有零移动到数组末尾,数组,数学,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2371,,拯救钢铁侠,数组,字符串,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2392,,乘积相同,数组,数学,递归,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2193,,事情的相似度,数组,,,,,,,,,,,,,,,,,,,,,,,,,
2426,,三大候选人,数组,数学,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2425,,查找最近的号码,数组,分治算法,二分查找,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2424,,寻找奇数,数组,bit magic,哈希,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2203,,LJJ的字符串,数组,字符串,,,,,,,,,,,,,,,,,,,,,,,,
2467,,两个排序数组的第K个元素,数组,分治算法,二分查找,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2346,,螺旋遍历矩阵,数组,数学,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2423,,另一个数组的数组子集,数组,哈希,二分查找,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2466,,计算可能的三角形,数组,数学,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2389,,波浪数组,数组,数学,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2344,,旋转阵列,数组,贪心算法,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2388,,检查两个数组是否相等,数组,哈希,排序,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2442,,最大间距,数组,排序,,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2209,,TheABCDMurderer,数组,,,,,,,,,,,,,,,,,,,,,,,,,
2527,,餐厅过滤器,数组,排序,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2342,,反转K个组元素,数组,数学,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2386,,四元素,数组,哈希,数学,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2341,,合并时没有多余的空间,数组,排序,数学,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2340,,困雨水,数组,,,,,,,,,,,,,,,,,,,,,,,,,
2283,,对0、1和2的数组进行排序,数组,排序,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2061,,求到达数组末端的最小移动数,数组,动态规划,数学,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2280,,数组中缺少数字,数组,搜素,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2438,,颜色分类,数组,排序,双指针,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2339,,Inversion of array,数组,排序,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2338,,成对元素,数组,哈希,排序,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2359,,三元组计数,数组,数学,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2358,,k个最大元素,数组,堆,分治算法,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2357,,查找给定总和的所有对,数组,哈希,搜索,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2356,,左侧较小而右侧较大的元素,数组,搜索,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2279,,给定总和的子数组,数组,数学,,,geekforgeeks,,,,,,,,,,,,,,,,,,,,,
2179,,字符串,数组,字符串,,,,,,,,,,,,,,,,,,,,,,,,
2278,,Xor运算,数组,,,,,,,,,,,,,,,,,,,,,,,,,
2211,,皇室夫人的名字,数组,,,,,,,,,,,,,,,,,,,,,,,,,
2463,,两数之和 II - 输入有序数组,查找算法,双指针,二分查找,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2397,,排序二叉树,查找算法,二叉树,排序,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2451,,搜索插入位置,查找算法,二分查找,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2462,,寻找峰值,查找算法,二分查找,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2450,,在排序数组中查找元素的第一个和最后一个位置,查找算法,二分查找,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2461,,寻找旋转排序数组中的最小值 II,查找算法,二分查找,,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2174,,The Bridge on the River Kawaii,查找算法,,,,,,,,,,,,,,,,,,,,,,,,,
2449,,搜索旋转排序数组,查找算法,二分查找,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2514,,判断子序列,查找算法,二分查找,贪心算法,动态规划,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2445,,有效的字母异位词,查找算法,排序,哈希表,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2115,,染色,查找算法,深度优先搜索,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2454,,寻找旋转排序数组中的最小值,查找算法,二分查找,,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2465,,H指数 II,查找算法,二分查找,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2453,,搜索旋转排序数组 II,查找算法,数组,二分查找,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2464,,长度最小的子数组,查找算法,数组,双指针,二分查找,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2506,,最长上升子序列,查找算法,二分查找,动态规划,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2505,,寻找重复数,查找算法,数组,双指针,二分查找,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2412,,循环排序,排序算法,并查集,贪心算法,,eJOI2018,,,,,,,,,,,,,,,,,,,,,
2444,,存在重复元素,排序算法,数组,哈希表,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2387,,局部排序,排序算法,队列,,,,,,,,,,,,,,,,,,,,,,,,
2441,,排序链表,排序算法,线性表,归并排序,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2440,,对链表进行插入排序,排序算法,线性表,插入排序,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2396,,排序机械臂,排序算法,树堆,伸展树,,CQOI2014,,,,,,,,,,,,,,,,,,,,,
2152,,魔方俱乐部,排序算法,模拟,,,洛谷普及/提高-,,,,,,,,,,,,,,,,,,,,,
2490,,两个数组的交集,排序算法,哈希表,双指针,二分查找,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2390,,排序交换,排序算法,深度优先搜索,,,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2070,,"Pow(x, n)",数字操作,数学,二分查找,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2111,,丑数 II,数字操作,堆,数学,动态规划,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2099,,Excel表列序号,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2110,,丑数,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2153,,整数反转,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2098,,?Excel表列名称,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2097,,分数到小数,数字操作,哈希表,数学,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2096,,x 的平方根,数字操作,数学,二分查找,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2095,,?二进制求和,数字操作,数学,字符串,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2094,,有效数字,数字操作,数学,字符串,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2093,,第k个排列,数字操作,数学,回溯算法,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2108,,数字 1 的个数,数字操作,数学,,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2106,,基本计算器,数字操作,栈,数学,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2127,,超级次方,数字操作,数学,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2105,,矩形面积,数字操作,数学,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2126,,最大整除子集,数字操作,数学,动态规划,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2069,,字符串相乘,数字操作,数学,字符串,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2068,,两数相除,数字操作,数学,二分查找,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2109,,各位相加,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2067,,整数转罗马数字,数字操作,数学,字符串,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2100,,阶乘后的零,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2122,,水壶问题,数字操作,数学,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2121,,?计算各个位数不同的数字个数,数字操作,数学,动态规划,回溯算法,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2065,,字符串转换整数,数字操作,数学,字符串,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2120,,整数拆分,数字操作,数学,动态规划,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2064,,罗马数字转整数,数字操作,数学,字符串,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2063,,回文数,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2119,,路径交叉,数字操作,数学,,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2117,,灯泡开关,数字操作,数学,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2116,,超级丑数,数字操作,堆,数学,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2114,,完全平方数,数字操作,广度优先搜多,数学,动态规划,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2113,,整数转换英文表示,数字操作,数学,字符串,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2134,,可怜的小猪,数字操作,数学,,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2253,,二逼平衡树,树结构,?树套树,高性能,,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2296,,指定累加和的最长路径长度,树结构,模拟,树,,牛客网两星,,,,,,,,,,,,,,,,,,,,,
2295,,节点的最近公共祖先,树结构,最近公共祖先,,,洛谷普及/提高-,,,,,,,,,,,,,,,,,,,,,
2273,,苹果树,树结构,单调队列,枚举,,SDOI2017,,,,,,,,,,,,,,,,,,,,,
2291,,哈夫曼树,树结构,贪心算法,,,牛客网三星,,,,,,,,,,,,,,,,,,,,,
2304,,按层和ZigZag打印二叉树,树结构,模拟,树,,牛客网两星,,,,,,,,,,,,,,,,,,,,,
2301,,字典树的实现,树结构,高级结构,,,牛客网三星,,,,,,,,,,,,,,,,,,,,,
2289,,根据后序数组重建搜索二叉树,树结构,模拟,树,,牛客网一星,,,,,,,,,,,,,,,,,,,,,
2300,,二叉树遍历,树结构,树,深度优先搜索,,牛客网三星,,,,,,,,,,,,,,,,,,,,,
2168,,求权值和最小的边集的子集,树结构,生成树,,,洛谷普及-,,,,,,,,,,,,,,,,,,,,,
2288,,二叉树,树结构,树,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2266,,独特的树叶,树结构,深度优先搜索,哈希,,JSOI2016,,,,,,,,,,,,,,,,,,,,,
2167,,graph,树结构,模拟,搜索,递归,洛谷普及-,,,,,,,,,,,,,,,,,,,,,
2308,,后继节点,树结构,模拟,树,,牛客网两星,,,,,,,,,,,,,,,,,,,,,
2406,,冒泡排序,树结构,树状数组,卡特兰,栈,NOI2018,,,,,,,,,,,,,,,,,,,,,
2286,,剩下的树,树结构,数组,栈,哈希,牛客网三星,,,,,,,,,,,,,,,,,,,,,
2383,,树的分解,树结构,贪心算法,深度优先搜索,树形结构,洛谷普及/提高-,,,,,,,,,,,,,,,,,,,,,
2415,,加分二叉树,树结构,动态规划,递归,枚举,洛谷普及+/提高,,,,,,,,,,,,,,,,,,,,,
2315,,树的高度,树结构,树,,,牛客网三星,,,,,,,,,,,,,,,,,,,,,
2237,,文艺平衡树,树结构,平衡树,伸展树,,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2236,,普通平衡树,树结构,平衡树,,,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2378,,局域网,树结构,图,并查集,生成树,洛谷普及/提高-,,,,,,,,,,,,,,,,,,,,,
2312,,统计和生成所有不同的二叉树,树结构,树,,,牛客网两星,,,,,,,,,,,,,,,,,,,,,
2311,,求和树,树结构,模拟,递归,,牛客网两星,,,,,,,,,,,,,,,,,,,,,
2299,,二叉搜索树,树结构,树,高级结构,深度优先搜索,牛客网四星,,,,,,,,,,,,,,,,,,,,,
2439,,异或,树结构,贪心,可持久化,进制,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2080,,广度优先遍历图,图结构,邻接表,广度优先遍历,图,洛谷普及+/提高,,,,,,,,,,,,,,,,,,,,,
2091,,二分图匹配超级英雄,图结构,最大匹配,二分图,,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2090,,图论-网络,图结构,高性能,,,CTSC2017,,,,,,,,,,,,,,,,,,,,,
2089,,图论-最短路径树问题,图结构,树,,,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2088,,图论-黑暗前的幻想乡,图结构,生成树,容斥,,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2087,,图论-子集,图结构,图,,,,,,,,,,,,,,,,,,,,,,,,
2086,,图论-最小生成树,图结构,生成树,,,WC2012,,,,,,,,,,,,,,,,,,,,,
2085,,图论-最小树形图,图结构,图,贪心,强连通分量,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2084,,图论-非负权单源最短路,图结构,优先队列,斜堆,,洛谷普及/提高-,,,,,,,,,,,,,,,,,,,,,
2139,,道路阻断,图结构,线段树,深度优先搜索,树链剖分,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2104,,图论-信息传递,图结构,图论,并查集,,洛谷普及/提高-,,,,,,,,,,,,,,,,,,,,,
2103,,图论-求和,图结构,倍增,深度优先搜索,最近公共祖先,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2124,,反色游戏,图结构,图,,,HAOI2018,,,,,,,,,,,,,,,,,,,,,
2151,,生成树求和,树结构,生成树,,,长乐集训2017,,,,,,,,,,,,,,,,,,,,,
2149,,寻找 LCT,树结构,树型动规,,,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2803,,点亮路灯,数组,数学,,,,,,,,,,,,,,,,,,,,,,,,
2846,,Nastya的密码锁,数组,排序,模拟,,,,,,,,,,,,,,,,,,,,,,,
2802,,分糖果,数组,哈希表,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2747,,单词接龙,数组,广度优先搜索,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2385,,不允许连续1,数组,斐波那契,动态规划,二进制,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2812,,信息学奥林匹克,数组,枚举,广度优先搜索,,codeforces,,,,,,,,,,,,,,,,,,,,,
2833,,倒可乐,数组,贪心,,,codeforces,,,,,,,,,,,,,,,,,,,,,
2799,,赌场出价,数组,贪心,模拟,,codeforces,,,,,,,,,,,,,,,,,,,,,
2810,,准二进制,数组,动态规划,贪心,构造算法,codeforces,,,,,,,,,,,,,,,,,,,,,
2798,,一分为三,数组,二分查找,动态规划,,codeforces,,,,,,,,,,,,,,,,,,,,,
2433,,合并区间,数组,排序,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2795,,最小的非负整数D,数组,贪心,,,codeforces,,,,,,,,,,,,,,,,,,,,,
2794,,书架上找书,数组,深度优先搜索,,,codeforces,,,,,,,,,,,,,,,,,,,,,
2818,,德武是个笨蛋,数组,排序,,,codeforces,,,,,,,,,,,,,,,,,,,,,
2839,,名字列表,数组,哈希,,,codeforces,,,,,,,,,,,,,,,,,,,,,
2817,,三人游戏组,数组,分块,,,codeforces,,,,,,,,,,,,,,,,,,,,,
2816,,黑板上的数字,数组,模拟,,,codeforces,,,,,,,,,,,,,,,,,,,,,
2814,,排队购物,数组,贪心,,,codeforces,,,,,,,,,,,,,,,,,,,,,
2813,,纸牌游戏获胜者,数组,模拟,,,codeforces,,,,,,,,,,,,,,,,,,,,,
2290,,下一个较小元素,线性表,栈,搜索,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2210,,字符串中最小的滑窗,线性表,哈希,字符串,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2231,,折点数,线性表,深度优先搜索,图,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2472,,非重复字符,线性表,字符串,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2593,,满足方程式,线性表,哈希,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2546,,帕多万序列,线性表,数学,动态规划,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2689,,最短的通用超序列,线性表,动态规划,子序列,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2688,,完美总和问题,线性表,动态规划,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2687,,具有1到n范围内的交替位的数字,线性表,bit magic,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2686,,最大利润,线性表,数学,动态规划,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2685,,位数为N且可被10 ^ N整除的最小数字,线性表,贪心算法,数学,字符串,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2684,,禁止跳过任务,线性表,动态规划,数学,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2208,,左边最小的数字,线性表,栈,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2287,,下一个更大的元素,线性表,栈,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2683,,子序列增加,线性表,动态规划,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2682,,将所有位设置为数字的给定范围,线性表,bit magic,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2681,,最小操作数,线性表,动态规划,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2680,,唯一路径数,线性表,动态规划,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2481,,两个数组的交集,线性表,哈希,数学,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2480,,隔离链表中的偶数和奇数节点,线性表,链表,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2281,,领导者阵列,线性表,数组,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2679,,在给定约束下可以使用a，b和c形成的字符串数,线性表,动态规划,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2479,,不常见字符,线性表,哈希,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2677,,计算零Xor对,线性表,数学,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2478,,算术级数,线性表,数学,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2676,,大小为K的最大和子数组,线性表,动态规划,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2675,,糊涂的巴布,线性表,字符串,逻辑,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2477,,重叠矩形,线性表,几何,数学,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2944,,表达式括号匹配,字符串,字符串,线性结构,栈,洛谷入门,,,,,,,,,,,,,,,,,,,,,
2964,,说无可说,字符串,字符串,哈希,,LibreOJ,,,,,,,,,,,,,,,,,,,,,
2951,,尴尬的数字,字符串,模拟,数学,枚举,洛谷普及/提高-,,,,,,,,,,,,,,,,,,,,,
2962,,字符串关键字的散列映射,字符串,字符串,哈希,,PTA,,,,,,,,,,,,,,,,,,,,,
2940,,秘密文件,字符串,动态规划,,,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2950,,字符串分解,字符串,字符串,,,洛谷普及-,,,,,,,,,,,,,,,,,,,,,
