标签,,动态规划、位运算、哈希、数学、双指针、三指针、枚举、众数、线性表、二进制,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,,节点的最近公共祖先2,树结构,哈希,,,牛客二星,,,,,,,,,,,,,,,,,,,,,
2460,,树装饰,树结构,动态规划,贪心算法,,USACO,,,,,,,,,,,,,,,,,,,,,
2459,,起飞方案,树结构,贪心算法,线段树,排序,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2458,,最长公共子序列长度,树结构,动态规划,二分答案,,洛谷普及+/提高,,,,,,,,,,,,,,,,,,,,,
2435,,查单词,树结构,线段树,字符串,搜索,洛谷普及/提高-,,,,,,,,,,,,,,,,,,,,,
2457,,没有上司的舞会,树结构,动态规划,搜索,树,洛谷普及/提高-,,,,,,,,,,,,,,,,,,,,,
2434,,静音问题,树结构,线段树,搜索,树状数组,洛谷普及+/提高,,,,,,,,,,,,,,,,,,,,,
2432,,最小叶子,树结构,深度优先搜索,递归,搜索,洛谷普及+/提高,,,,,,,,,,,,,,,,,,,,,
2431,,无线通讯网,树结构,并查集,邻接矩阵,生成树,洛谷普及+/提高,,,,,,,,,,,,,,,,,,,,,
2448,,H指数,排序算法,排序,哈希,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2443,,最大数,排序算法,排序,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2495,,通过删除字母匹配到字典里最长单词,排序算法,排序,双指针,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2491,,两个数组的交集II,排序算法,哈希,双指针,二分查找,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2515,,分割数组的最大值,查找算法,二分查找,动态规划,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2579,,元素和小于等于阈值的正方形的最大边长,查找算法,二分查找,数组,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2601,,乘法表中第k小的数,查找算法,二分查找,,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2578,,使结果不超过阈值的最小除数,查找算法,二分查找,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2517,,四数相加 II,查找算法,二分查找,哈希,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2604,,寻找比目标字母大的最小字母,查找算法,二分查找,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2516,,寻找右区间,查找算法,二分查找,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2473,,直方图中的最大矩形面积,线性表,栈,,,geeksforgeeks中等,,,,,,,,,,,,,,,,,,,,,
2471,,括号检查器,线性表,栈,,,geeksforgeeks中等,,,,,,,,,,,,,,,,,,,,,
2691,,最小总和分区,线性表,动态规划,,,geeksforgeeks困难,,,,,,,,,,,,,,,,,,,,,
2690,,查找字符串作为子序列出现的次数,线性表,动态规划,,,geeksforgeeks简单,,,,,,,,,,,,,,,,,,,,,
2590,,伪造的个人资料,线性表,哈希,,,geeksforgeeks基础,,,,,,,,,,,,,,,,,,,,,
2724,,骰子问题,线性表,数学,,,geeksforgeeks school,,,,,,,,,,,,,,,,,,,,,
2646,,寻找尼姆游戏的获胜者,线性表,位运算,线性表,,geeksforgeeks简单,,,,,,,,,,,,,,,,,,,,,
2723,,重复加数字,线性表,线性表,数学,,geeksforgeeks基础,,,,,,,,,,,,,,,,,,,,,
2722,,安斯曼的最爱号码,线性表,数学,线性表,,geeksforgeeks基础,,,,,,,,,,,,,,,,,,,,,
2721,,唐津算法,线性表,分治算法,字符串,,geeksforgeeks简单,,,,,,,,,,,,,,,,,,,,,
2487,,选举获胜者,线性表,遍历,字符串,,geeksforgeeks简单,,,,,,,,,,,,,,,,,,,,,
2486,,解码字符串,线性表,递归,栈,,geeksforgeeks简单,,,,,,,,,,,,,,,,,,,,,
2761,,N*N棋盘中的方块,线性表,,,,,,,,,,,,,,,,,,,,,,,,,
2728,,盛满水的容器,线性表,数学,猜谜游戏,,geeksforgeeks中等,,,,,,,,,,,,,,,,,,,,,
2727,,分配老鼠洞,线性表,数学,,,geeksforgeeks简单,,,,,,,,,,,,,,,,,,,,,
2649,,切换给定范围的位,线性表,数学,二进制,字符串,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2725,,汤姆和杰瑞,线性表,数学,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2485,,相同字符组,线性表,字符串,排序,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2760,,最高金额,线性表,数学,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2484,,两个数组的并集,线性表,数学,数组,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2560,,唯一ID,线性表,数组,数学,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2483,,最小索引字符,线性表,字符串,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2559,,检查字符串是否为Isogram,线性表,字符串,搜索,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2557,,删除给定数字中的重复数字,线性表,数学,搜索,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2755,,将两个多项式相乘,线性表,字符串,链表,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2732,,模,线性表,数学,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2336,,大小为k的所有子数组的最大值,线性表,数学,数组,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2731,,成对,线性表,数学,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2730,,使用数组数字形成一个可被3整除的数字,线性表,数组,数学,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2759,,给定范围内的除数,线性表,数学,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2954,,破译符号,字符串,搜索,,,AcWing困难,,,,,,,,,,,,,,,,,,,,,
2975,,字符串内排序,字符串,排序,,,牛客网一星,,,,,,,,,,,,,,,,,,,,,
2942,,拼数,字符串,简单排序,,,牛客网两星,,,,,,,,,,,,,,,,,,,,,
2963,,树上的回文串,字符串,AC自动机,点分治,,LOJ6681,,,,,,,,,,,,,,,,,,,,,
2974,,切开字符串,字符串,字符处理,,,蓝桥杯,,,,,,,,,,,,,,,,,,,,,
2984,,字符串对比,字符串,字符串,,,蓝桥杯,,,,,,,,,,,,,,,,,,,,,
2961,,字符加密,字符串,字符串,后缀数组,,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2972,,LW的字符串,字符串,数组,字符串,,HDU5414,,,,,,,,,,,,,,,,,,,,,
2981,,字符串的展开,字符串,模拟,字符串,,洛谷普及/提高-,,,,,,,,,,,,,,,,,,,,,
2970,,正则表达式,字符串,正则表达式,,,LOJ,,,,,,,,,,,,,,,,,,,,,
2969,,Lyndon 分解,字符串,字符处理,字符串,,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2979,,最长字符串,字符串,排序,字符串,,蓝桥杯,,,,,,,,,,,,,,,,,,,,,
2946,,硬币翻转,字符串,模拟,字符串,搜索,洛谷入门,,,,,,,,,,,,,,,,,,,,,
2968,,回文子串,字符串,字符串,动态规划,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2957,,奇怪的字符串,字符串,字符串,哈希,,洛谷普及/提高-,,,,,,,,,,,,,,,,,,,,,
2978,,比较字符串,字符串,字符串,排序,,蓝桥杯,,,,,,,,,,,,,,,,,,,,,
2945,,单词覆盖还原,字符串,模拟,字符串,,洛谷入门,,,,,,,,,,,,,,,,,,,,,
2956,,A先生的字符串,字符串,矩阵快速幂优化,,,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2316,,新生舞会,图结构,最大流,二分答案,分数规划,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2305,,花札,图结构,模拟,图论,,loj,,,,,,,,,,,,,,,,,,,,,
2348,,棋盘游戏,图结构,模拟,图论,,洛谷普及/提高-,,,,,,,,,,,,,,,,,,,,,
2347,,搭配飞行员,图结构,二分图,广度优先搜索,深度优先搜索,loj,,,,,,,,,,,,,,,,,,,,,
2235,,和平委员会,图结构,2-sat,,,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2354,,分形之分数,图结构,矩阵乘法,,,AGC003,,,,,,,,,,,,,,,,,,,,,
2343,,积木,图结构,搜索,暴力,,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2331,,小凸玩矩阵,图结构,二分匹配,最大匹配,网络流,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2352,,四联通块,图结构,前缀和,,,AGC015,,,,,,,,,,,,,,,,,,,,,
2870,,和为偶数的最大值,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2393,,成对个数,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2470,,旋转2D阵列而无需占用额外空间,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2867,,优雅的矩阵,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2845,,笔记本电脑价格,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2823,,整除数列,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2844,,瓦莱拉的阅读时间,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2866,,坚果巧克力棒,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2865,,U盘,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2843,,还原序列,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2469,,最小窗口,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2842,,聚会分组,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2863,,佩奇和他的小伙伴,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2840,,罗玛的幸运数字,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2861,,组队比赛,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2849,,Ksusha的数组,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2848,,两个数组,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2868,,移动卡片,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2824,,转移监狱,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2384,,缺失的最小正数,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2834,,选择题总分,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2877,,划分序列,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2855,,XO棋盘,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2832,,侦探小说,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2854,,熊大象还是四不像,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2875,,谁的礼物,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2831,,地铁环线,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2853,,奥尔加偷饼干,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2830,,整数n以b为底的k位数,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2852,,阿卡迪买寿司,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2873,,逃脱房间,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2851,,覆盖所有点,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2872,,桌上的石头,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2850,,Lahub的小游戏,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2838,,鲍勃的寒假作业,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2859,,方格纸,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2837,,Mislove丢失的数组,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2858,,表格中的最大值,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2836,,非降序排序,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2857,,数组公约数,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2835,,用0和5组数,数组,,,,codeForces,,,,,,,,,,,,,,,,,,,,,
2521,,距离相等的条形码,排序算法,堆排,排序,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2532,,最多能完成排序的块,排序算法,数组,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2497,,车队,排序算法,排序,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2519,,三角形的最大周长,排序算法,排序,数学,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2529,,重新排序得到 2 的幂,排序算法,数学,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2650,,可怜的狗狗,树结构,数学,,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2353,,树的合并,树结构,树,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2524,,树的序,树结构,树,高性能,,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2600,,摧毁数列,树结构,并查集,线段树,,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2400,,下落的树叶,树结构,递归,树,,洛谷普及/提高-,,,,,,,,,,,,,,,,,,,,,
2509,,中位数,树结构,线段树,二分查找,快排,洛谷普及+/提高,,,,,,,,,,,,,,,,,,,,,
2605,,左偏树,树结构,树,,,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2549,,宝石管理系统,树结构,平衡树,,,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2648,,审查,树结构,字符串,线段树,栈,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2540,,庙会班车,树结构,贪心算法,线段树,,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2382,,区间,树结构,图,,,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2416,,腰鼓,树结构,线段树,,,洛谷普及+/提高,,,,,,,,,,,,,,,,,,,,,
2636,,逃学的小孩,树结构,枚举,树,,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2657,,树的标记和询问,树结构,,,,,,,,,,,,,,,,,,,,,,,,,
2633,,无聊的数列,树结构,线段树,递归,,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2699,,第一,树结构,搜索,,,洛谷普及/提高-,,,,,,,,,,,,,,,,,,,,,
2599,,畜栏分配,树结构,,,,,,,,,,,,,,,,,,,,,,,,,
2632,,鬼子进村,树结构,平衡树,,,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2654,,城市的地平线,树结构,线段树,快排,,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2598,,最大数,树结构,,,,,,,,,,,,,,,,,,,,,,,,,
2631,,奶牛产奶量,树结构,贪心算法,排序,,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2697,,验证二叉搜索树,树结构,深度优先算法,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2696,,最长波动数列,树结构,,,,,,,,,,,,,,,,,,,,,,,,,
2355,,最小权值,树结构,,,,,,,,,,,,,,,,,,,,,,,,,
2398,,奶牛舞蹈,树结构,,,,洛谷普及+/提高,,,,,,,,,,,,,,,,,,,,,
2695,,树上操作,树结构,,,,,,,,,,,,,,,,,,,,,,,,,
2638,,平均数和方差,树结构,,,,,,,,,,,,,,,,,,,,,,,,,
2092,,图论-信息传递,数字操作,,,,,,,,,,,,,,,,,,,,,,,,,
2276,,螺旋矩阵 III,数字操作,数学,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2275,,变为棋盘,数字操作,数组,数学,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2330,,最小面积矩形 II,数字操作,几何,数学,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2250,,直线上最多的点数,数字操作,哈希,数学,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2370,,负二进制转换,数字操作,数学,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2403,,分糖果 II,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2326,,三等分,数字操作,贪心算法,数学,二分查找,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2402,,航班预订统计,数字操作,数组,数学,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2401,,二叉树寻路,数字操作,树,数学,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2324,,最小差值 II,数字操作,数学,贪心算法,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2367,,可被 K 整除的最小整数,数字操作,数学,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2421,,6 和 9 组成的最大数字,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2322,,超级回文数,数字操作,数学,,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2420,,将整数转换为两个无零整数的和,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2321,,?最大为 N 的数字组合,数字操作,数学,动态规划,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2409,,玩筹码,数字操作,数学,贪心算法,数组,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2408,,质数排列,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2407,,一年中的第几天,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2329,,按公因数计算最大组件大小,数字操作,数学,并查集,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2364,,至少有 1 位重复的数字,数字操作,数学,动态规划,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2363,,十进制整数的反码,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2362,,笨阶乘,数字操作,数学,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2381,,负二进制数相加,数字操作,数学,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2239,,有效的井字游戏,数字操作,数学,递归,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2379,,困于环中的机器人,数字操作,数学,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2411,,缀点成线,数字操作,数学,几何,数组,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2377,,有效的回旋镖,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2332,,表示数字的最少运算符,数字操作,数学,动态规划,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2419,,整数的各位积和之差,数字操作,数学,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2518,,供暖器,数字操作,二分查找,,,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2694,,最长重复子串,查找算法,哈希,二分查找,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2570,,?俄罗斯套娃信封问题,查找算法,二分查找,动态规划,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2745,,单词接龙,查找算法,广度优先搜索,,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2567,,区间和的个数,查找算法,分治算法,树状数组,线段树,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2720,,连通网络的操作次数,查找算法,深度优先搜索,广度优先搜索,并查集,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2706,,账户合并,查找算法,深度优先搜索,并查集,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2705,,冗余连接2,查找算法,深度优先搜索,并查集,图,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2715,,移除最多的同行或同列石头,查找算法,,,,,,,,,,,,,,,,,,,,,,,,,
2703,,朋友圈,查找算法,深度优先搜索,并查集,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2990,,自定义函数之字符串连接,字符串,,,,,,,,,,,,,,,,,,,,,,,,,
2920,,划分k个子序列,数组,,,,CodeForces,,,,,,,,,,,,,,,,,,,,,
2841,,或和异或运算,数组,,,,CodeForces,,,,,,,,,,,,,,,,,,,,,
2862,,删除元素,数组,,,,CodeForces,,,,,,,,,,,,,,,,,,,,,
2860,,百特学滑雪,数组,,,,CodeForces,,,,,,,,,,,,,,,,,,,,,
2928,,油漆写数字,数组,,,,CodeForces,,,,,,,,,,,,,,,,,,,,,
2923,,最大区间询问和,数组,,,,CodeForces,,,,,,,,,,,,,,,,,,,,,
2856,,伐木工的故事,数组,,,,CodeForces,,,,,,,,,,,,,,,,,,,,,
2911,,散播谣言,数组,,,,CodeForces,,,,,,,,,,,,,,,,,,,,,
2876,,断掉电闸,数组,,,,CodeForces,,,,,,,,,,,,,,,,,,,,,
2874,,瓦西亚的假期,数组,,,,CodeForces,,,,,,,,,,,,,,,,,,,,,
2918,,堆盒子,数组,,,,CodeForces,,,,,,,,,,,,,,,,,,,,,
2573,,破解系列,线性表,,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2770,,一间房间N次会议,线性表,,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2762,,我在哪里,线性表,,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2674,,计算a ^ i b ^ j c ^ k类型的子序列,线性表,,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2976,,字符串的查找删除,字符串,字符处理,,,九度,,,,,,,,,,,,,,,,,,,,,
2983,,完美的代价,字符串,贪心算法,,,蓝桥杯,,,,,,,,,,,,,,,,,,,,,
2971,,后缀排序,字符串,字符串,排序,后缀数组,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2708,,人类基因组计划2,树结构,线段树,平衡树,,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2782,,营业额统计,树结构,splay,概率论,统计,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2781,,存在前缀,树结构,,,,loj,,,,,,,,,,,,,,,,,,,,,
2735,,主席树1,树结构,网络流,最大流,邻接表,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2757,,连通块乘积,树结构,动态规划,树结构,,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2713,,可得数列,树结构,线段树,后缀数组,,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2733,,加密询问,树结构,线段树,最近公共祖先,主席树,洛谷省选/NOI-,,,,,,,,,,,,,,,,,,,,,
2698,,严格N元树,树结构,差分,前缀和,,省选,,,,,,,,,,,,,,,,,,,,,
2652,,奖学金,树结构,贪心,二叉堆,优先队列,洛谷提高+/省选-,,,,,,,,,,,,,,,,,,,,,
2623,,数组中的第K个最大元素,数字操作,堆,分治,,leetcode中等,,,,,,,,,,,,,,,,,,,,,
2622,,多数元素,数字操作,位运算,数组,分治算法,leetcode简单,,,,,,,,,,,,,,,,,,,,,
2608,,弦子序列游戏,数字操作,,,,geeksforgeeks,,,,,,,,,,,,,,,,,,,,,
2361,,正方形数组的数目,数字操作,图,数学,回溯算法,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2417,,检查「好数组」,数字操作,数学,,,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2350,,小Y和地铁,图结构,搜索,平面图,,LOJ,,,,,,,,,,,,,,,,,,,,,
2746,,单词接龙2,查找算法,广度优先搜索,回溯算法,字符串,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2577,,规划兼职工作,查找算法,排序,二分查找,动态规划,leetcode困难,,,,,,,,,,,,,,,,,,,,,
2422,,快速排序,排序算法,排序,,,ROI,,,,,,,,,,,,,,,,,,,,,
2966,,文本校正,字符串,O2优化,,,洛谷NOI/NOI+/CTSC,,,,,,,,,,,,,,,,,,,,,
